identity_id,platform,platform_username,ou,status,role_or_group,privilege_level,last_login,mfa_enabled,api_key_age_days,department,admin_justified,token_scope
ID0160,AD,william.day,"OU=Sales,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Sales-Staff|GG-CRM-Access,standard,2025-11-12,True,,Sales,False,
ID0160,AWS,william-day,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-08-21,True,174.0,Sales,False,read_only
ID0160,Okta,william.day@socgen.com,,active,Salesforce|Slack|Zoom|HubSpot,standard,2025-09-24,True,,Sales,False,
ID0161,AD,catherine.burch,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk|GG-Domain-Admins,admin,2026-05-28,True,,IT,True,
ID0161,AWS,catherine-burch,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2026-05-23,True,154.0,IT,True,admin
ID0161,Okta,catherine.burch@socgen.com,,active,AWS SSO|GitHub Enterprise|ServiceNow|Slack|CyberArk|Okta Admin Console,admin,2026-03-08,True,,IT,True,
ID0162,AD,timothy.perez,"OU=HR,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-HR-Staff|GG-HRIS-Access|GG-Domain-Admins,admin,2026-03-04,True,,HR,False,
ID0162,AWS,timothy-perez,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2026-01-04,True,75.0,HR,False,admin
ID0162,Okta,timothy.perez@socgen.com,,active,Workday|Slack|ServiceNow|BambooHR,standard,2026-06-17,False,,HR,False,
ID0163,AD,kathryn.jackson,"OU=HR,OU=Users,DC=corp,DC=socgen,DC=com",disabled,GG-HR-Staff|GG-HRIS-Access,standard,2025-06-25,True,,HR,False,
ID0163,AWS,kathryn-jackson,,inactive,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-05-04,True,172.0,HR,False,read_only
ID0163,Okta,kathryn.jackson@socgen.com,,active,Workday|Slack|ServiceNow|BambooHR,standard,,False,,HR,False,
ID0164,AD,travis.wise,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk|GG-Domain-Admins,admin,2025-09-27,True,,IT,False,
ID0164,AWS,travis-wise,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2025-09-27,True,118.0,IT,False,admin
ID0164,Okta,travis.wise@socgen.com,,active,AWS SSO|GitHub Enterprise|ServiceNow|Slack|CyberArk,standard,2025-09-27,False,,IT,False,
ID0165,AD,elizabeth.sanchez,"OU=Legal,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Legal-Staff|GG-DLP-Policy,standard,2025-08-31,False,,Legal,False,
ID0165,AWS,elizabeth-sanchez,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2026-01-23,True,107.0,Legal,False,read_only
ID0165,Okta,elizabeth.sanchez@socgen.com,,active,SharePoint|Slack|DocuSign|Relativity,standard,2025-11-25,True,,Legal,False,
ID0166,AD,charles.hensley,"OU=Finance,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Finance-Staff|GG-SAP-Users|GG-ReadOnly-FS,standard,2026-01-05,True,,Finance,False,
ID0166,AWS,charles-hensley,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess|arn:aws:iam::aws:policy/AWSBillingReadOnlyAccess,standard,2025-10-28,False,159.0,Finance,False,read_only
ID0166,Okta,charles.hensley@socgen.com,,active,SAP S4HANA|Workday|Slack|Concur,standard,2025-12-17,True,,Finance,False,
ID0167,AD,david.martinez,"OU=Sales,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Sales-Staff|GG-CRM-Access,elevated,2025-11-09,True,,Sales,False,
ID0167,AWS,david-martinez,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-11-27,False,151.0,Sales,False,read_only
ID0167,Okta,david.martinez@socgen.com,,active,Salesforce|Slack|Zoom|HubSpot,standard,2026-05-11,False,,Sales,False,
ID0168,AD,victor.barrera,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk|GG-Domain-Admins,admin,2026-01-13,False,,IT,True,
ID0168,AWS,victor-barrera,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2026-03-26,True,200.0,IT,True,admin
ID0168,Okta,victor.barrera@socgen.com,,active,AWS SSO|GitHub Enterprise|ServiceNow|Slack|CyberArk|Okta Admin Console,admin,2025-10-02,True,,IT,True,
ID0169,AD,mr..md,"OU=HR,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-HR-Staff|GG-HRIS-Access,standard,2025-09-22,True,,HR,False,
ID0169,AWS,mr.-md,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-12-23,False,90.0,HR,False,read_only
ID0169,Okta,mr..md@socgen.com,,active,Workday|Slack|ServiceNow|BambooHR,standard,2026-04-06,True,,HR,False,
ID0170,AD,adam.rodriguez,"OU=HR,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-HR-Staff|GG-HRIS-Access,standard,2026-04-29,True,,HR,False,
ID0170,AWS,adam-rodriguez,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-08-16,True,45.0,HR,False,read_only
ID0170,Okta,adam.rodriguez@socgen.com,,active,Workday|Slack|ServiceNow|BambooHR,standard,2026-05-13,True,,HR,False,
ID0171,AD,heidi.roberts,"OU=Legal,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Legal-Staff|GG-DLP-Policy,standard,2025-05-21,False,,Legal,False,
ID0171,AWS,heidi-roberts,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-05-27,False,145.0,Legal,False,read_only
ID0171,Okta,heidi.roberts@socgen.com,,active,SharePoint|Slack|DocuSign|Relativity,standard,2025-11-03,True,,Legal,False,
ID0172,AD,brent.brooks,"OU=HR,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-HR-Staff|GG-HRIS-Access,standard,2025-08-03,False,,HR,False,
ID0172,AWS,brent-brooks,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-10-23,True,18.0,HR,False,read_only
ID0172,Okta,brent.brooks@socgen.com,,active,Workday|Slack|ServiceNow|BambooHR,standard,2026-01-16,True,,HR,False,
ID0173,AD,andrew.reeves,"OU=HR,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-HR-Staff|GG-HRIS-Access|GG-Domain-Admins,admin,2025-08-22,True,,HR,False,
ID0173,AWS,andrew-reeves,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2026-01-13,True,19.0,HR,False,admin
ID0173,Okta,andrew.reeves@socgen.com,,active,Workday|Slack|ServiceNow|BambooHR,standard,2025-11-01,True,,HR,False,
ID0174,AD,william.stevenson,"OU=HR,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-HR-Staff|GG-HRIS-Access|GG-Domain-Admins,admin,2026-05-22,False,,HR,False,
ID0174,AWS,william-stevenson,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2025-07-25,True,20.0,HR,False,admin
ID0174,Okta,william.stevenson@socgen.com,,active,Workday|Slack|ServiceNow|BambooHR,standard,2025-10-04,False,,HR,False,
ID0175,AD,michael.whitney,"OU=Finance,OU=Users,DC=corp,DC=socgen,DC=com",disabled,GG-Finance-Staff|GG-SAP-Users|GG-ReadOnly-FS,standard,2026-05-30,False,,Finance,False,
ID0175,AWS,michael-whitney,,inactive,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess|arn:aws:iam::aws:policy/AWSBillingReadOnlyAccess,standard,2025-07-22,True,147.0,Finance,False,read_only
ID0175,Okta,michael.whitney@socgen.com,,suspended,SAP S4HANA|Workday|Slack|Concur,standard,,False,,Finance,False,
ID0176,AD,mikayla.silva,"OU=Legal,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Legal-Staff|GG-DLP-Policy|GG-Domain-Admins,admin,2025-10-07,True,,Legal,False,
ID0176,AWS,mikayla-silva,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2026-04-29,True,116.0,Legal,False,admin
ID0176,Okta,mikayla.silva@socgen.com,,active,SharePoint|Slack|DocuSign|Relativity,standard,2026-05-08,True,,Legal,False,
ID0177,AD,melody.lee,"OU=Engineering,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Dev-Staff|GG-Git-Users|GG-VPN-Access|GG-Domain-Admins,admin,2026-05-31,True,,Engineering,False,
ID0177,AWS,melody-lee,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2025-09-25,False,113.0,Engineering,False,admin
ID0177,Okta,melody.lee@socgen.com,,active,GitHub Enterprise|AWS SSO|Jira|Slack|Confluence,standard,2026-03-31,True,,Engineering,False,
ID0178,AD,shelley.fitzgerald,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk|GG-Domain-Admins,admin,2025-12-12,False,,IT,False,
ID0178,AWS,shelley-fitzgerald,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2025-12-29,False,199.0,IT,False,admin
ID0178,Okta,shelley.fitzgerald@socgen.com,,active,AWS SSO|GitHub Enterprise|ServiceNow|Slack|CyberArk,standard,2026-05-25,True,,IT,False,
ID0179,AD,julia.patel,"OU=Engineering,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Dev-Staff|GG-Git-Users|GG-VPN-Access,standard,2026-05-18,False,,Engineering,False,
ID0179,AWS,julia-patel,,active,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess|arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess|arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,standard,2026-01-26,True,761.0,Engineering,False,read_only
ID0179,Okta,julia.patel@socgen.com,,active,GitHub Enterprise|AWS SSO|Jira|Slack|Confluence,standard,2026-04-05,True,,Engineering,False,
ID0180,AD,todd.hendrix,"OU=Legal,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Legal-Staff|GG-DLP-Policy,standard,2026-05-10,True,,Legal,False,
ID0180,AWS,todd-hendrix,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-02-10,False,80.0,Legal,False,read_only
ID0180,Okta,todd.hendrix@socgen.com,,active,SharePoint|Slack|DocuSign|Relativity,standard,2025-12-02,True,,Legal,False,
ID0181,AD,kenneth.daniels,"OU=HR,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-HR-Staff|GG-HRIS-Access,standard,2025-08-20,True,,HR,False,
ID0181,AWS,kenneth-daniels,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-07-26,True,97.0,HR,False,read_only
ID0181,Okta,kenneth.daniels@socgen.com,,active,Workday|Slack|ServiceNow|BambooHR,standard,2026-04-16,True,,HR,False,
ID0182,AD,jeremy.scott,"OU=Sales,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Sales-Staff|GG-CRM-Access|GG-Domain-Admins,admin,2025-07-25,False,,Sales,False,
ID0182,AWS,jeremy-scott,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2025-12-17,True,5.0,Sales,False,admin
ID0182,Okta,jeremy.scott@socgen.com,,active,Salesforce|Slack|Zoom|HubSpot,standard,2026-03-20,True,,Sales,False,
ID0183,AD,patrick.allen,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk|GG-Domain-Admins,admin,2025-12-28,False,,IT,True,
ID0183,AWS,patrick-allen,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2026-04-02,True,36.0,IT,True,admin
ID0183,Okta,patrick.allen@socgen.com,,active,AWS SSO|GitHub Enterprise|ServiceNow|Slack|CyberArk|Okta Admin Console,admin,2026-01-20,True,,IT,True,
ID0184,AD,randy.smith,"OU=Sales,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Sales-Staff|GG-CRM-Access,standard,2025-10-04,True,,Sales,False,
ID0184,AWS,randy-smith,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-08-08,True,197.0,Sales,False,read_only
ID0184,Okta,randy.smith@socgen.com,,active,Salesforce|Slack|Zoom|HubSpot,standard,2025-12-10,True,,Sales,False,
ID0185,AD,matthew.velez,"OU=Sales,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Sales-Staff|GG-CRM-Access,standard,2026-03-29,True,,Sales,False,
ID0185,AWS,matthew-velez,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-08-05,True,198.0,Sales,False,read_only
ID0185,Okta,matthew.velez@socgen.com,,active,Salesforce|Slack|Zoom|HubSpot,standard,2025-11-08,True,,Sales,False,
ID0186,AD,ryan.peck,"OU=HR,OU=Users,DC=corp,DC=socgen,DC=com",disabled,GG-HR-Staff|GG-HRIS-Access,standard,2025-11-05,False,,HR,False,
ID0186,AWS,ryan-peck,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2026-02-21,False,115.0,HR,False,read_only
ID0186,Okta,ryan.peck@socgen.com,,active,Workday|Slack|ServiceNow|BambooHR,standard,2026-02-18,True,,HR,False,
ID0187,AD,alexandra.bradley,"OU=Finance,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Finance-Staff|GG-SAP-Users|GG-ReadOnly-FS,standard,2025-10-23,True,,Finance,False,
ID0187,AWS,alexandra-bradley,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess|arn:aws:iam::aws:policy/AWSBillingReadOnlyAccess,standard,2025-11-07,True,147.0,Finance,False,read_only
ID0187,Okta,alexandra.bradley@socgen.com,,active,SAP S4HANA|Workday|Slack|Concur,standard,2026-01-27,False,,Finance,False,
ID0188,AD,brandi.gordon,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",disabled,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk,standard,2026-03-10,True,,IT,True,
ID0188,AWS,brandi-gordon,,inactive,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess|arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,standard,2025-07-27,True,14.0,IT,True,read_only
ID0188,Okta,brandi.gordon@socgen.com,,active,AWS SSO|GitHub Enterprise|ServiceNow|Slack|CyberArk|Okta Admin Console,admin,2025-12-12,True,,IT,True,
ID0189,AD,alexis.rogers,"OU=Legal,OU=Users,DC=corp,DC=socgen,DC=com",disabled,GG-Legal-Staff|GG-DLP-Policy,standard,2026-05-09,True,,Legal,False,
ID0189,AWS,alexis-rogers,,inactive,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2026-04-06,True,132.0,Legal,False,read_only
ID0189,Okta,alexis.rogers@socgen.com,,active,SharePoint|Slack|DocuSign|Relativity,standard,2026-05-05,True,,Legal,False,
ID0190,AD,james.davis,"OU=Legal,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Legal-Staff|GG-DLP-Policy,standard,2025-11-02,False,,Legal,False,
ID0190,AWS,james-davis,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2026-05-24,True,107.0,Legal,False,read_only
ID0190,Okta,james.davis@socgen.com,,active,SharePoint|Slack|DocuSign|Relativity,standard,2025-10-06,True,,Legal,False,
ID0191,AD,tiffany.turner,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk|GG-Domain-Admins,admin,2026-02-20,False,,IT,True,
ID0191,AWS,tiffany-turner,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2026-02-26,True,96.0,IT,True,admin
ID0191,Okta,tiffany.turner@socgen.com,,active,AWS SSO|GitHub Enterprise|ServiceNow|Slack|CyberArk|Okta Admin Console,admin,2026-01-08,True,,IT,True,
ID0192,AD,jared.shaw,"OU=HR,OU=Users,DC=corp,DC=socgen,DC=com",disabled,GG-HR-Staff|GG-HRIS-Access,standard,2026-04-11,True,,HR,False,
ID0192,AWS,jared-shaw,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-06-29,True,121.0,HR,False,read_only
ID0192,Okta,jared.shaw@socgen.com,,suspended,Workday|Slack|ServiceNow|BambooHR,standard,,False,,HR,False,
ID0193,AD,lisa.perry,"OU=Sales,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Sales-Staff|GG-CRM-Access,elevated,2025-08-09,True,,Sales,False,
ID0193,AWS,lisa-perry,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2026-02-09,True,5.0,Sales,False,read_only
ID0193,Okta,lisa.perry@socgen.com,,active,Salesforce|Slack|Zoom|HubSpot,standard,2026-04-05,False,,Sales,False,
ID0194,AD,angela.griffin,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk|GG-Domain-Admins,admin,2026-04-25,False,,IT,True,
ID0194,AWS,angela-griffin,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2026-05-27,True,32.0,IT,True,admin
ID0194,Okta,angela.griffin@socgen.com,,active,AWS SSO|GitHub Enterprise|ServiceNow|Slack|CyberArk|Okta Admin Console,admin,2025-11-18,False,,IT,True,
ID0195,AD,brittany.murphy,"OU=HR,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-HR-Staff|GG-HRIS-Access|GG-Domain-Admins,admin,2026-05-19,True,,HR,False,
ID0195,AWS,brittany-murphy,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2025-08-19,False,128.0,HR,False,admin
ID0195,Okta,brittany.murphy@socgen.com,,active,Workday|Slack|ServiceNow|BambooHR,standard,2026-06-12,True,,HR,False,
ID0196,AD,jose.bryant,"OU=Sales,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Sales-Staff|GG-CRM-Access,standard,2025-06-18,True,,Sales,False,
ID0196,AWS,jose-bryant,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-08-10,True,1.0,Sales,False,read_only
ID0196,Okta,jose.bryant@socgen.com,,active,Salesforce|Slack|Zoom|HubSpot,standard,2026-02-17,False,,Sales,False,
ID0197,AD,laura.williams,"OU=Sales,OU=Users,DC=corp,DC=socgen,DC=com",disabled,GG-Sales-Staff|GG-CRM-Access,standard,2025-12-18,True,,Sales,False,
ID0197,AWS,laura-williams,,inactive,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-10-04,False,140.0,Sales,False,read_only
ID0197,Okta,laura.williams@socgen.com,,suspended,Salesforce|Slack|Zoom|HubSpot,standard,,True,,Sales,False,
ID0198,AD,christopher.taylor,"OU=Sales,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Sales-Staff|GG-CRM-Access,elevated,2025-12-03,False,,Sales,False,
ID0198,AWS,christopher-taylor,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-12-11,True,762.0,Sales,False,read_only
ID0198,Okta,christopher.taylor@socgen.com,,active,Salesforce|Slack|Zoom|HubSpot,standard,2026-06-12,True,,Sales,False,
ID0199,AD,victor.baxter,"OU=Legal,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Legal-Staff|GG-DLP-Policy,standard,2026-05-17,False,,Legal,False,
ID0199,AWS,victor-baxter,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-08-03,True,169.0,Legal,False,read_only
ID0199,Okta,victor.baxter@socgen.com,,active,SharePoint|Slack|DocuSign|Relativity,standard,2025-08-27,True,,Legal,False,
ID0200,AD,william.davenport,"OU=Finance,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Finance-Staff|GG-SAP-Users|GG-ReadOnly-FS,standard,2026-04-13,True,,Finance,False,
ID0200,AWS,william-davenport,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess|arn:aws:iam::aws:policy/AWSBillingReadOnlyAccess,standard,2025-04-30,False,87.0,Finance,False,read_only
ID0200,Okta,william.davenport@socgen.com,,active,SAP S4HANA|Workday|Slack|Concur,standard,2026-03-23,False,,Finance,False,
ID0201,AD,christopher.lopez,"OU=HR,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-HR-Staff|GG-HRIS-Access,standard,2025-06-29,False,,HR,False,
ID0201,AWS,christopher-lopez,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2026-05-19,False,35.0,HR,False,read_only
ID0201,Okta,christopher.lopez@socgen.com,,active,Workday|Slack|ServiceNow|BambooHR,standard,2025-10-29,True,,HR,False,
ID0202,AD,kirk.griffin,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk|GG-Domain-Admins,admin,2026-01-21,True,,IT,True,
ID0202,AWS,kirk-griffin,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2025-03-24,True,570.0,IT,True,admin
ID0202,Okta,kirk.griffin@socgen.com,,active,AWS SSO|GitHub Enterprise|ServiceNow|Slack|CyberArk|Okta Admin Console,admin,2026-01-10,True,,IT,True,
ID0203,AD,wyatt.young,"OU=HR,OU=Users,DC=corp,DC=socgen,DC=com",disabled,GG-HR-Staff|GG-HRIS-Access,standard,2026-02-11,True,,HR,False,
ID0203,AWS,wyatt-young,,inactive,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2026-01-25,True,49.0,HR,False,read_only
ID0203,Okta,wyatt.young@socgen.com,,active,Workday|Slack|ServiceNow|BambooHR,standard,,True,,HR,False,
ID0204,AD,eric.brown,"OU=Legal,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Legal-Staff|GG-DLP-Policy,standard,2026-02-01,True,,Legal,False,
ID0204,AWS,eric-brown,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-03-22,True,112.0,Legal,False,read_only
ID0204,Okta,eric.brown@socgen.com,,active,SharePoint|Slack|DocuSign|Relativity,standard,2025-11-07,False,,Legal,False,
ID0205,AD,emma.butler,"OU=Sales,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Sales-Staff|GG-CRM-Access,standard,2025-12-29,True,,Sales,False,
ID0205,AWS,emma-butler,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-12-14,False,128.0,Sales,False,read_only
ID0205,Okta,emma.butler@socgen.com,,active,Salesforce|Slack|Zoom|HubSpot,standard,2026-02-04,True,,Sales,False,
ID0206,AD,suzanne.hart,"OU=HR,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-HR-Staff|GG-HRIS-Access,standard,2025-06-13,False,,HR,False,
ID0206,AWS,suzanne-hart,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-09-14,True,550.0,HR,False,read_only
ID0206,Okta,suzanne.hart@socgen.com,,active,Workday|Slack|ServiceNow|BambooHR,standard,2026-01-07,True,,HR,False,
ID0207,AD,sarah.davis,"OU=Sales,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Sales-Staff|GG-CRM-Access,standard,2026-05-11,False,,Sales,False,
ID0207,AWS,sarah-davis,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-11-04,False,79.0,Sales,False,read_only
ID0207,Okta,sarah.davis@socgen.com,,active,Salesforce|Slack|Zoom|HubSpot,standard,2025-11-14,True,,Sales,False,
ID0208,AD,kristin.mendoza,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk|GG-Domain-Admins,admin,2025-07-02,False,,IT,True,
ID0208,AWS,kristin-mendoza,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2025-06-13,True,11.0,IT,True,admin
ID0208,Okta,kristin.mendoza@socgen.com,,active,AWS SSO|GitHub Enterprise|ServiceNow|Slack|CyberArk|Okta Admin Console,admin,2025-11-10,True,,IT,True,
ID0209,AD,melissa.padilla,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk|GG-Domain-Admins,admin,2025-07-28,True,,IT,True,
ID0209,AWS,melissa-padilla,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2025-12-16,False,781.0,IT,True,admin
ID0209,Okta,melissa.padilla@socgen.com,,active,AWS SSO|GitHub Enterprise|ServiceNow|Slack|CyberArk|Okta Admin Console,admin,2026-03-31,True,,IT,True,
ID0210,AD,elizabeth.ward,"OU=Sales,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Sales-Staff|GG-CRM-Access,elevated,2026-04-08,False,,Sales,False,
ID0210,AWS,elizabeth-ward,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2026-02-20,False,434.0,Sales,False,read_only
ID0210,Okta,elizabeth.ward@socgen.com,,active,Salesforce|Slack|Zoom|HubSpot,standard,2025-12-15,True,,Sales,False,
ID0211,AD,angel.shields,"OU=Legal,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Legal-Staff|GG-DLP-Policy,elevated,2025-12-06,True,,Legal,False,
ID0211,AWS,angel-shields,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-11-02,True,174.0,Legal,False,read_only
ID0211,Okta,angel.shields@socgen.com,,active,SharePoint|Slack|DocuSign|Relativity,standard,2025-12-12,False,,Legal,False,
ID0212,AD,kelly.sanchez,"OU=Sales,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Sales-Staff|GG-CRM-Access,standard,2025-05-26,True,,Sales,False,
ID0212,AWS,kelly-sanchez,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-12-15,True,136.0,Sales,False,read_only
ID0212,Okta,kelly.sanchez@socgen.com,,active,Salesforce|Slack|Zoom|HubSpot,standard,2026-01-11,True,,Sales,False,
ID0213,AD,joshua.white,"OU=Engineering,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Dev-Staff|GG-Git-Users|GG-VPN-Access|GG-Domain-Admins,admin,2026-02-13,True,,Engineering,False,
ID0213,AWS,joshua-white,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2025-10-08,False,556.0,Engineering,False,admin
ID0213,Okta,joshua.white@socgen.com,,active,GitHub Enterprise|AWS SSO|Jira|Slack|Confluence,standard,2025-12-04,True,,Engineering,False,
ID0214,AD,jennifer.kirby,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk|GG-Domain-Admins,admin,2026-02-06,False,,IT,True,
ID0214,AWS,jennifer-kirby,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2025-08-11,True,55.0,IT,True,admin
ID0214,Okta,jennifer.kirby@socgen.com,,active,AWS SSO|GitHub Enterprise|ServiceNow|Slack|CyberArk|Okta Admin Console,admin,2025-10-12,True,,IT,True,
ID0215,AD,mary.jensen,"OU=Sales,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Sales-Staff|GG-CRM-Access,standard,2026-04-19,True,,Sales,False,
ID0215,AWS,mary-jensen,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2026-03-24,False,116.0,Sales,False,read_only
ID0215,Okta,mary.jensen@socgen.com,,active,Salesforce|Slack|Zoom|HubSpot,standard,2025-11-05,True,,Sales,False,
ID0216,AD,nathan.nichols,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk|GG-Domain-Admins,admin,2025-12-01,False,,IT,True,
